21200.0000 522.7207 0.1398 -0.0000 0.0000 4801.5734
21250.0000 523.9190 0.1412 -0.0000 0.0000 4765.1077
21300.0000 525.1200 0.1425 -0.0000 0.0000 4728.6420
21350.0000 526.3238 0.1439 -0.0000 0.0000 4692.1763
21400.0000 527.5303 0.1453 -0.0000 0.0000 4655.7106
21450.0000 528.7396 0.1467 -0.0000 0.0000 4619.2449
21500.0000 529.9517 0.1482 -0.0000 0.0000 4582.7792
21550.0000 531.1665 0.1496 -0.0000 0.0000 4546.3135
21600.0000 532.3842 0.1511 -0.0000 0.0000 4509.8478
21650.0000 533.6046 0.1525 -0.0000 0.0000 4475.9806
21700.0000 534.8278 0.1540 -0.0000 0.0000 4442.1134
21750.0000 536.0539 0.1555 -0.0000 0.0000 4408.2462
21800.0000 537.2827 0.1570 -0.0000 0.0000 4374.3790
21850.0000 538.5144 0.1586 -0.0000 0.0000 4340.5118
21900.0000 539.7489 0.1601 -0.0000 0.0000 4306.6446
21950.0000 540.9862 0.1617 -0.0000 0.0000 4272.7774
22000.0000 542.2263 0.1632 -0.0000 0.0000 4238.9102
22050.0000 543.4693 0.1648 -0.0000 0.0000 4205.0430
22100.0000 544.7152 0.1664 -0.0000 0.0000 4172.1366
22150.0000 545.9639 0.1681 -0.0000 0.0000 4140.6716
22200.0000 547.2154 0.1697 -0.0000 0.0000 4109.2066
22250.0000 548.4699 0.1714 -0.0000 0.0000 4077.7415
22300.0000 549.7272 0.1730 -0.0000 0.0000 4046.2765
22350.0000 550.9874 0.1747 -0.0000 0.0000 4014.8115
22400.0000 552.2504 0.1764 -0.0000 0.0000 3983.3464
22450.0000 553.5164 0.1782 -0.0000 0.0000 3951.8814
22500.0000 554.7853 0.1799 -0.0000 0.0000 3920.4164
22550.0000 556.0571 0.1817 -0.0000 0.0000 3888.9513
22600.0000 557.3318 0.1835 -0.0000 0.0000 3859.2643
22650.0000 558.6094 0.1853 -0.0000 0.0000 3830.0219
22700.0000 559.8899 0.1871 -0.0000 0.0000 3800.7794
22750.0000 561.1734 0.1889 -0.0000 0.0000 3771.5370
22800.0000 562.4598 0.1908 -0.0000 0.0000 3742.2945
22850.0000 563.7492 0.1926 -0.0000 0.0000 3713.0520
22900.0000 565.0416 0.1945 -0.0000 0.0000 3683.8096
22950.0000 566.3368 0.1964 -0.0000 0.0000 3654.5671
23000.0000 567.6351 0.1984 -0.0000 0.0000 3625.3247
23050.0000 568.9364 0.2003 -0.0000 0.0000 3596.4938
23100.0000 570.2406 0.2023 -0.0000 0.0000 3569.3094
23150.0000 571.5478 0.2043 -0.0000 0.0000 3542.1250
23200.0000 572.8580 0.2063 -0.0000 0.0000 3514.9406
23250.0000 574.1712 0.2083 -0.0000 0.0000 3487.7562
23300.0000 575.4874 0.2104 -0.0000 0.0000 3460.5718
23350.0000 576.8067 0.2124 -0.0000 0.0000 3433.3873
23400.0000 578.1289 0.2145 -0.0000 0.0000 3406.2029
23450.0000 579.4542 0.2167 -0.0000 0.0000 3379.0185
23500.0000 580.7826 0.2188 -0.0000 0.0000 3351.8341
23550.0000 582.1139 0.2210 -0.0000 0.0000 3325.7940
23600.0000 583.4484 0.2231 -0.0000 0.0000 3300.5167
23650.0000 584.7859 0.2253 -0.0000 0.0000 3275.2395
23700.0000 586.1264 0.2276 -0.0000 0.0000 3249.9622
23750.0000 587.4701 0.2298 -0.0000 0.0000 3224.6850
23800.0000 588.8168 0.2321 -0.0000 0.0000 3199.4077
23850.0000 590.1666 0.2344 -0.0000 0.0000 3174.1304
23900.0000 591.5195 0.2367 -0.0000 0.0000 3148.8532
23950.0000 592.8754 0.2391 -0.0000 0.0000 3123.5759
24000.0000 594.2345 0.2414 -0.0000 0.0000 3098.2987
